,Avg_Traffic,Hour,Region,Weekday
1666,3977.6588829670627,21,10,3
1667,4064.1832123921968,21,11,3
1668,4041.418746153748,21,12,3
1669,3929.3932259825006,21,13,3
1670,3866.791533832219,21,14,3
1671,4777.552517871592,21,15,3
1672,3959.912416186961,21,16,3
1673,4296.360560841768,21,17,3
1674,3451.0535524535953,21,18,3
1675,3977.2891851891404,21,19,3
1676,4105.25980162201,21,20,3
1677,3956.757708643712,21,21,3
1678,4111.594918519138,21,22,3
1679,4008.9134017312017,21,23,3
1680,4087.477674650984,22,0,3
1681,4192.355730842997,22,1,3
1682,3862.49771698353,22,2,3
1683,3922.9373602479236,22,3,3
1684,3313.3103604459848,22,4,3
1685,4125.311621516167,22,5,3
1686,4241.708107128162,22,6,3
1687,4223.288144832458,22,7,3
1688,4616.481308515198,22,8,3
1689,3681.7309202479764,22,9,3
1690,3980.851535258806,22,10,3
1691,4248.201179858437,22,11,3
1692,3922.2346531763865,22,12,3
1693,4409.548888542934,22,13,3
1694,4164.254241313874,22,14,3
1695,4460.481612716461,22,15,3
1696,3913.971651678869,22,16,3
1697,4342.935522877956,22,17,3
1698,3649.9782896181014,22,18,3
1699,3863.050755202599,22,19,3
1700,4580.3926516433785,22,20,3
1701,3915.5386034193316,22,21,3
1702,3920.4265724380266,22,22,3
1703,3872.953963113657,22,23,3
1704,3566.349674837274,23,0,3
1705,4220.44445439826,23,1,3
1706,3697.9990495193997,23,2,3
1707,3984.498224852723,23,3,3
1708,3308.370274004058,23,4,3
1709,4346.509181425825,23,5,3
1710,4257.848009810334,23,6,3
1711,4146.81671009109,23,7,3
1712,4184.936159166164,23,8,3
1713,4210.808620187891,23,9,3
1714,4474.874123743862,23,10,3
1715,4302.310197522264,23,11,3
1716,3598.142050091608,23,12,3
1717,4398.186166354722,23,13,3
1718,4431.162445925598,23,14,3
1719,3919.2500353454193,23,15,3
1720,4204.432805651449,23,16,3
1721,3842.2953021693424,23,17,3
1722,4480.733376141291,23,18,3
1723,3966.4516426967575,23,19,3
1724,4100.405008837654,23,20,3
1725,4136.51477796395,23,21,3
1726,3682.7474655495644,23,22,3
1727,4512.688168606692,23,23,3
1728,4052.973446284685,0,0,4
1729,3891.5716610009695,0,1,4
1730,3889.367465271084,0,2,4
1731,3847.2434368580352,0,3,4
1732,3737.7524631668703,0,4,4
1733,4173.765790079273,0,5,4
1734,3880.342392445327,0,6,4
1735,3734.810395446188,0,7,4
1736,4013.55462333125,0,8,4
1737,3778.571769864598,0,9,4
1738,4429.898425994963,0,10,4
1739,3989.7732943563583,0,11,4
1740,3774.085338283696,0,12,4
1741,4136.809663460638,0,13,4
1742,4139.648215140619,0,14,4
1743,3761.029787797758,0,15,4
1744,4046.53160946186,0,16,4
1745,3826.465646700184,0,17,4
1746,4380.859768854522,0,18,4
1747,3891.1457100317457,0,19,4
1748,4578.77383664478,0,20,4
1749,3806.089549486565,0,21,4
1750,4107.022450437571,0,22,4
1751,3837.1630978658186,0,23,4
1752,4128.88794405466,1,0,4
1753,3979.4696204182824,1,1,4
1754,3753.684342791739,1,2,4
1755,3498.484871391685,1,3,4
1756,3983.143628339128,1,4,4
1757,3509.181011398677,1,5,4
1758,3904.108611297442,1,6,4
1759,4387.113234348118,1,7,4
1760,4243.703496463685,1,8,4
1761,3909.842881605843,1,9,4
1762,3658.7680168987667,1,10,4
1763,4067.546455665395,1,11,4
1764,3994.0481025008676,1,12,4
1765,3998.45312059415,1,13,4
1766,3897.788288726492,1,14,4
1767,4058.6745468306735,1,15,4
1768,4406.352868631109,1,16,4
1769,3844.177900653876,1,17,4
1770,3385.1139507327493,1,18,4
1771,3845.896715543481,1,19,4
1772,4068.742066634927,1,20,4
1773,3681.9086274619676,1,21,4
1774,4014.8160662741398,1,22,4
1775,4250.801328967136,1,23,4
1776,3909.691820089944,2,0,4
1777,3842.729485873881,2,1,4
1778,3865.5404435124556,2,2,4
1779,3355.9933660369197,2,3,4
1780,3699.658356649453,2,4,4
1781,3810.4323052328045,2,5,4
1782,3915.4423903161914,2,6,4
1783,3752.082486441353,2,7,4
1784,4145.245818887891,2,8,4
1785,4065.375586430351,2,9,4
1786,3994.550923974447,2,10,4
1787,3831.1067332945026,2,11,4
1788,4107.8406393220475,2,12,4
1789,4220.544993033404,2,13,4
1790,3451.3895739364557,2,14,4
1791,3753.1077304867517,2,15,4
1792,3958.4734780386357,2,16,4
1793,3987.666389711855,2,17,4
1794,3396.8282759634626,2,18,4
1795,4208.615050316734,2,19,4
1796,4000.549007225493,2,20,4
1797,4035.4677132408433,2,21,4
1798,4054.131136932175,2,22,4
1799,4045.345559001185,2,23,4
1800,4201.455728471574,3,0,4
1801,3958.891909556744,3,1,4
1802,4066.637019488115,3,2,4
1803,3577.4799414710897,3,3,4
1804,3969.6305344967664,3,4,4
1805,4884.910544072487,3,5,4
1806,4341.932082668581,3,6,4
1807,4258.112504182765,3,7,4
1808,4145.660093874135,3,8,4
1809,3921.1766562898633,3,9,4
1810,3940.531985230541,3,10,4
1811,4483.7261840047595,3,11,4
1812,4645.457534217363,3,12,4
1813,4328.509168788977,3,13,4
1814,3962.3805397801752,3,14,4
1815,3498.5641236439637,3,15,4
1816,3757.3701888593782,3,16,4
1817,4314.778218404473,3,17,4
1818,3779.393947097612,3,18,4
1819,3544.6071355581453,3,19,4
1820,4004.831344741596,3,20,4
1821,4116.862773576598,3,21,4
1822,4168.300875855421,3,22,4
1823,3790.9834439806336,3,23,4
1824,4200.455825628416,4,0,4
1825,3566.918671741267,4,1,4
1826,3678.719898126728,4,2,4
1827,3752.9462688978906,4,3,4
1828,4264.681968188501,4,4,4
1829,3659.3190588411494,4,5,4
1830,3716.8750319975506,4,6,4
1831,3502.84092655907,4,7,4
1832,4669.6086945525,4,8,4
1833,4151.357747563963,4,9,4
1834,4199.810578422989,4,10,4
1835,4304.901214212055,4,11,4
1836,3753.8278222818853,4,12,4
1837,4012.311533365358,4,13,4
1838,4572.85179388649,4,14,4
1839,3688.8089924119995,4,15,4
1840,3689.858251081714,4,16,4
1841,4411.487590891788,4,17,4
1842,4118.242967512279,4,18,4
1843,4065.568276999229,4,19,4
1844,4466.072517396783,4,20,4
1845,4161.965045329689,4,21,4
1846,3807.2206194719356,4,22,4
1847,4465.149320863018,4,23,4
1848,4083.4672824420672,5,0,4
1849,3847.7148683023865,5,1,4
1850,4083.342403867986,5,2,4
1851,4386.7333784240345,5,3,4
1852,4657.980579111206,5,4,4
1853,4090.735510343606,5,5,4
1854,3622.8313802748244,5,6,4
1855,3828.13502335305,5,7,4
1856,4175.061397936981,5,8,4
1857,3834.370702183356,5,9,4
1858,3609.4506454412276,5,10,4
1859,3854.2845146108552,5,11,4
1860,4069.0508046594173,5,12,4
1861,3877.8315163751404,5,13,4
1862,4057.000787917661,5,14,4
1863,3791.8865219752743,5,15,4
1864,3844.5768452637826,5,16,4
1865,3800.625609156138,5,17,4
1866,4037.7609473424136,5,18,4
1867,3575.9928971899594,5,19,4
1868,3174.368351621468,5,20,4
1869,4442.169911567878,5,21,4
1870,3914.3063794792765,5,22,4
1871,3818.813490443018,5,23,4
1872,3574.2306270004224,6,0,4
1873,4550.165978828743,6,1,4
1874,3737.605310836258,6,2,4
1875,4067.1767757765197,6,3,4
1876,3788.1970027108573,6,4,4
1877,3981.304455666334,6,5,4
1878,4367.696517769212,6,6,4
1879,4159.315332723147,6,7,4
1880,4422.348520750942,6,8,4
1881,4133.610189293564,6,9,4
1882,4121.65101378138,6,10,4
1883,4150.967429954332,6,11,4
1884,4350.522961521402,6,12,4
1885,3950.145081986512,6,13,4
1886,4096.020091666529,6,14,4
1887,3551.675217788901,6,15,4
1888,4192.546421802488,6,16,4
1889,3264.278039840581,6,17,4
1890,3633.6784420205054,6,18,4
1891,4609.964106030148,6,19,4
1892,3876.240698309638,6,20,4
1893,4477.224711479622,6,21,4
1894,3531.493685308739,6,22,4
1895,4045.118518062353,6,23,4
1896,3856.139435320938,7,0,4
1897,3900.3695570606774,7,1,4
1898,4104.567638877761,7,2,4
1899,4181.046654053365,7,3,4
1900,3942.126717533074,7,4,4
1901,3904.3175977443,7,5,4
1902,3600.1393366792286,7,6,4
1903,4078.5224982753066,7,7,4
1904,4378.3979437877815,7,8,4
1905,3865.583765316378,7,9,4
1906,3941.3226097745583,7,10,4
1907,3417.0871367910813,7,11,4
1908,4515.678185608395,7,12,4
1909,3965.454506894471,7,13,4
1910,4309.308830462971,7,14,4
1911,3573.7445177449854,7,15,4
1912,3846.46430797045,7,16,4
1913,3839.935820830981,7,17,4
1914,3912.8419156721084,7,18,4
1915,4382.762978703225,7,19,4
1916,4020.413993893372,7,20,4
1917,3882.5226859581608,7,21,4
1918,3629.5718522993852,7,22,4
1919,4097.905435756646,7,23,4
1920,4206.111858506132,8,0,4
1921,4067.9364230947544,8,1,4
1922,4385.901399981074,8,2,4
1923,4366.597044297965,8,3,4
1924,3862.813975523433,8,4,4
1925,2913.704531521997,8,5,4
1926,4076.627082726255,8,6,4
1927,3914.6112722493535,8,7,4
1928,4023.9330499904922,8,8,4
1929,4051.3241552622144,8,9,4
1930,4138.0125819853165,8,10,4
1931,4016.1925131149856,8,11,4
1932,4291.790057891664,8,12,4
1933,3947.430140338457,8,13,4
1934,3964.7244423202606,8,14,4
1935,4205.101220256688,8,15,4
1936,4109.722201820406,8,16,4
1937,4807.36978005962,8,17,4
1938,4073.6391445697695,8,18,4
1939,4288.845345241996,8,19,4
1940,4344.881079115174,8,20,4
1941,4162.231867656032,8,21,4
1942,3768.8307359067526,8,22,4
1943,3590.730881642271,8,23,4
1944,3635.5874988541864,9,0,4
1945,3862.0867910092543,9,1,4
1946,4103.700315227045,9,2,4
1947,4082.145752465182,9,3,4
1948,4040.0571996694907,9,4,4
1949,3868.6628667049017,9,5,4
1950,4057.088954860085,9,6,4
1951,3877.1366578880456,9,7,4
1952,3695.9008639881577,9,8,4
1953,3987.503172956203,9,9,4
1954,4020.6782607156792,9,10,4
1955,4350.233868223618,9,11,4
1956,4498.429016259502,9,12,4
1957,3497.295144924264,9,13,4
1958,4025.2964260557987,9,14,4
1959,3808.9569231367445,9,15,4
1960,3477.6092938458114,9,16,4
1961,3676.568467916449,9,17,4
1962,3815.613469062387,9,18,4
1963,4752.800502943048,9,19,4
1964,3768.190387248275,9,20,4
1965,4076.6442488777966,9,21,4
1966,4051.3336686141,9,22,4
1967,4240.323188470346,9,23,4
1968,3636.419000129885,10,0,4
1969,4228.112915814229,10,1,4
1970,4217.336890853559,10,2,4
1971,4364.982014774599,10,3,4
1972,4373.708480257495,10,4,4
1973,3735.970582184874,10,5,4
1974,3741.6818439857943,10,6,4
1975,3772.731801360508,10,7,4
1976,4056.697577351018,10,8,4
1977,3971.8111646047487,10,9,4
1978,3989.329921531456,10,10,4
1979,3753.803369658798,10,11,4
1980,3767.0006640836737,10,12,4
1981,3855.3494904667205,10,13,4
1982,4089.9802985805845,10,14,4
1983,4283.017379593163,10,15,4
1984,3831.1077252092505,10,16,4
1985,4669.219308090999,10,17,4
1986,4161.260908273747,10,18,4
1987,3579.2338395093384,10,19,4
1988,4586.1391192612955,10,20,4
1989,3787.1971203947205,10,21,4
1990,4282.461007947851,10,22,4
1991,3947.461282994477,10,23,4
1992,3610.3180740074786,11,0,4
1993,4197.121344797847,11,1,4
1994,4076.0314249598814,11,2,4
1995,3813.9956941047626,11,3,4
1996,3981.012561777166,11,4,4
1997,3552.25276794628,11,5,4
1998,3883.6748212225434,11,6,4
1999,3811.5208563385804,11,7,4
2000,3874.7969485739336,11,8,4
2001,4540.712280686304,11,9,4
2002,4709.070414431582,11,10,4
2003,4013.901162493508,11,11,4
2004,4319.348949689259,11,12,4
2005,4071.4300257411337,11,13,4
2006,4266.669803506379,11,14,4
2007,3973.240499569656,11,15,4
2008,4351.990125567844,11,16,4
2009,3833.813041953567,11,17,4
2010,2981.7823119201767,11,18,4
2011,4217.263328965681,11,19,4
2012,3906.1663055559343,11,20,4
2013,3477.9583616724435,11,21,4
2014,4222.6130877594405,11,22,4
2015,4126.728454959269,11,23,4
2016,4094.496211442812,12,0,4
2017,4418.309804636769,12,1,4
2018,4366.180256509112,12,2,4
2019,4153.644321209263,12,3,4
2020,4571.8517416041495,12,4,4
2021,4427.0243997414,12,5,4
2022,3675.844317624089,12,6,4
2023,3908.1576470482205,12,7,4
2024,3916.246286343596,12,8,4
2025,3937.3605792276144,12,9,4
2026,4288.843505583347,12,10,4
2027,4120.633315819322,12,11,4
2028,3841.0533328716915,12,12,4
2029,3638.392630996407,12,13,4
2030,4086.6344933003397,12,14,4
2031,3859.380714399312,12,15,4
2032,3907.753519682337,12,16,4
2033,3669.268109124638,12,17,4
2034,3352.0497956736585,12,18,4
2035,4144.1273645295805,12,19,4
2036,4114.965514298504,12,20,4
2037,4602.6536164187,12,21,4
2038,4220.354226499834,12,22,4
2039,4255.598484052095,12,23,4
2040,4496.624313970416,13,0,4
2041,3712.704028025049,13,1,4
2042,4034.2871656052553,13,2,4
2043,4789.608622482966,13,3,4
2044,4038.7998548129954,13,4,4
2045,3980.048885267011,13,5,4
2046,3759.40618267991,13,6,4
2047,4134.943515423633,13,7,4
2048,3484.2496999346636,13,8,4
2049,3970.986973573137,13,9,4
2050,4157.847544246449,13,10,4
2051,3858.546411435568,13,11,4
2052,3798.987502537807,13,12,4
2053,4123.283944077746,13,13,4
2054,4024.8754506446176,13,14,4
2055,4202.053558098954,13,15,4
2056,4923.786775643139,13,16,4
2057,3911.2900781320964,13,17,4
2058,3883.0903059094076,13,18,4
2059,3580.621729144401,13,19,4
2060,4443.717631083098,13,20,4
2061,3517.026717859924,13,21,4
2062,3959.1808836239943,13,22,4
2063,4029.089619424605,13,23,4
2064,3658.8874199668317,14,0,4
2065,3890.2144558703053,14,1,4
2066,3963.722648306462,14,2,4
2067,3735.0343822548293,14,3,4
2068,4974.878082188141,14,4,4
2069,3934.8284097842147,14,5,4
2070,4198.5729480908085,14,6,4
2071,4218.768366657412,14,7,4
2072,4260.552841037913,14,8,4
2073,3727.8758731407133,14,9,4
2074,4059.6229091900504,14,10,4
2075,4026.015569866786,14,11,4
2076,4199.8827868721555,14,12,4
2077,3734.643541829067,14,13,4
2078,4295.886497271486,14,14,4
2079,4123.829990201482,14,15,4
2080,3740.9629817457426,14,16,4
2081,4001.41616587422,14,17,4
2082,3944.7211885089355,14,18,4
2083,3700.267479305327,14,19,4
2084,3664.717834758942,14,20,4
2085,4118.6461563368575,14,21,4
2086,3856.180939859034,14,22,4
2087,3960.025415249057,14,23,4
2088,3695.927961657512,15,0,4
2089,3191.487308291399,15,1,4
2090,3737.2929541314375,15,2,4
2091,3694.1007605384584,15,3,4
2092,3919.009214104993,15,4,4
2093,4161.579668364745,15,5,4
2094,4245.240401417224,15,6,4
2095,3588.601090427101,15,7,4
2096,3785.1088340869865,15,8,4
2097,3586.6084942607213,15,9,4
2098,4280.001335517273,15,10,4
2099,4390.289957336985,15,11,4
2100,3906.573245680743,15,12,4
2101,4300.657612933011,15,13,4
2102,3854.36521011288,15,14,4
2103,4398.508056744063,15,15,4
2104,4125.040932402622,15,16,4
2105,3647.6376468034305,15,17,4
2106,4225.175350247015,15,18,4
2107,4205.237489188642,15,19,4
2108,4284.0506644574,15,20,4
2109,3935.312642900477,15,21,4
2110,3543.223788664911,15,22,4
2111,3885.3880757226966,15,23,4
2112,4079.8767588785054,16,0,4
2113,4025.9482643148035,16,1,4
2114,4342.347521094266,16,2,4
2115,4144.600432486242,16,3,4
2116,3639.749824079563,16,4,4
2117,3971.355372927253,16,5,4
2118,4141.316320232737,16,6,4
2119,4269.103659231427,16,7,4
2120,4441.060165243322,16,8,4
2121,4008.4951435910352,16,9,4
2122,3946.4956531675866,16,10,4
2123,4241.623471975741,16,11,4
2124,4066.6589969279776,16,12,4
2125,4729.739671571126,16,13,4
2126,3881.389427683728,16,14,4
2127,3767.9410575700413,16,15,4
2128,3988.954480448136,16,16,4
2129,3626.720513028524,16,17,4
2130,4644.750758894656,16,18,4
2131,4337.1123548571,16,19,4
2132,4190.061678619347,16,20,4
2133,4048.0038124094804,16,21,4
2134,4152.727088175701,16,22,4
2135,3737.396204513417,16,23,4
2136,3684.699741034059,17,0,4
2137,4167.402899983307,17,1,4
2138,4626.500591307727,17,2,4
2139,4459.467291482485,17,3,4
2140,4138.533810403242,17,4,4
2141,3879.3138815001766,17,5,4
2142,4082.3173714717823,17,6,4
2143,3804.5011520885005,17,7,4
2144,3631.2733561086748,17,8,4
2145,3734.928594820779,17,9,4
2146,4182.186951543057,17,10,4
2147,4128.535159764779,17,11,4
2148,4435.90272465557,17,12,4
2149,4419.6074477443,17,13,4
2150,4164.3901752763195,17,14,4
2151,3874.614299366169,17,15,4
2152,4162.362218143369,17,16,4
2153,4096.1452543805635,17,17,4
2154,4353.518187142798,17,18,4
2155,3929.7783605416657,17,19,4
2156,4131.7310936432195,17,20,4
2157,3840.135297636522,17,21,4
2158,4214.897546769228,17,22,4
2159,4036.421784374928,17,23,4
2160,3857.217099206952,18,0,4
2161,4076.370736836663,18,1,4
2162,3550.890902288279,18,2,4
2163,4471.671223022109,18,3,4
2164,4371.745398003121,18,4,4
2165,3932.931295127791,18,5,4
2166,3164.743600674446,18,6,4
2167,3702.5853406816805,18,7,4
2168,4098.656188705482,18,8,4
2169,4290.8451763963085,18,9,4
2170,4263.206103478876,18,10,4
2171,4105.4468627419465,18,11,4
2172,3995.5732507365515,18,12,4
2173,4372.88530437213,18,13,4
2174,4386.845522574608,18,14,4
2175,3490.0106522090696,18,15,4
2176,4078.362893229208,18,16,4
2177,4296.83974754637,18,17,4
2178,3697.859254731438,18,18,4
2179,4371.010380603328,18,19,4
2180,3970.658901160564,18,20,4
2181,3294.603513018228,18,21,4
2182,3944.5123366535295,18,22,4
2183,3897.348649829618,18,23,4
2184,4404.854017478524,19,0,4
2185,3370.2027668159717,19,1,4
2186,3708.1494745508517,19,2,4
2187,4218.393305830179,19,3,4
2188,4279.675107972853,19,4,4
2189,4398.076397453924,19,5,4
2190,4004.2955348211667,19,6,4
2191,3955.6916197768514,19,7,4
2192,3918.1534120613233,19,8,4
2193,3663.7486496161578,19,9,4
2194,4011.2736993909084,19,10,4
2195,4227.29984489984,19,11,4
2196,3815.362429089697,19,12,4
2197,4139.652680268092,19,13,4
2198,3646.297458512331,19,14,4
2199,4225.720604001306,19,15,4
2200,4028.8287348679214,19,16,4
2201,4166.092973790727,19,17,4
2202,4147.746702827053,19,18,4
2203,4015.238752000188,19,19,4
2204,3678.1669688301536,19,20,4
2205,3614.794689986612,19,21,4
2206,4032.3246458044287,19,22,4
2207,4632.830992528914,19,23,4
2208,4227.416712999424,20,0,4
2209,3741.173824347519,20,1,4
2210,3667.062189274677,20,2,4
2211,3721.155319916623,20,3,4
2212,4733.553054877024,20,4,4
2213,4190.6056159187865,20,5,4
2214,3867.698578927434,20,6,4
2215,3792.62283303146,20,7,4
2216,3493.690108671309,20,8,4
2217,3669.079976824987,20,9,4
2218,4281.232181591143,20,10,4
2219,4065.7327963193375,20,11,4
2220,3955.785708201054,20,12,4
2221,4280.671277654501,20,13,4
2222,4038.3807945442786,20,14,4
2223,4049.5539446745533,20,15,4
2224,3691.176027303802,20,16,4
2225,4484.729763341051,20,17,4
2226,4066.2800089339953,20,18,4
2227,3816.4061764317876,20,19,4
2228,4001.8909882575304,20,20,4
2229,4002.790490004397,20,21,4
2230,3803.7554686610815,20,22,4
2231,3727.2285828539216,20,23,4
2232,4440.112192086349,21,0,4
2233,4154.989805040539,21,1,4
2234,3717.019005623048,21,2,4
2235,4081.8607062615483,21,3,4
2236,4335.5974301385695,21,4,4
2237,4076.1397485856214,21,5,4
2238,4157.275372871005,21,6,4
2239,3826.762727858937,21,7,4
2240,4041.861073611084,21,8,4
2241,4057.1729751463313,21,9,4
2242,3765.163018638618,21,10,4
2243,4425.864401608691,21,11,4
2244,4075.8587531507496,21,12,4
2245,4401.611374019758,21,13,4
2246,3435.7406670202868,21,14,4
2247,4141.324430324988,21,15,4
2248,4344.951034075793,21,16,4
2249,4020.2078489639757,21,17,4
2250,4315.099424282826,21,18,4
2251,3930.9705266950787,21,19,4
2252,4385.247339710712,21,20,4
2253,4031.0158405616157,21,21,4
2254,3880.239135799316,21,22,4
2255,4185.34132303975,21,23,4
2256,3916.3352155670905,22,0,4
2257,3889.0950358261243,22,1,4
2258,4578.672723727687,22,2,4
2259,3818.0929900795827,22,3,4
2260,3532.8002749180437,22,4,4
2261,4205.253496155524,22,5,4
2262,4117.69430924362,22,6,4
2263,3447.047452419391,22,7,4
2264,3832.1913996365033,22,8,4
2265,3684.7678684894113,22,9,4
2266,3410.200945045349,22,10,4
2267,3979.0995392555205,22,11,4
2268,4363.052675524557,22,12,4
2269,3639.2432883812576,22,13,4
2270,4479.39799216461,22,14,4
2271,4056.5826525559255,22,15,4
2272,3916.2405109041383,22,16,4
2273,3918.191922689546,22,17,4
2274,4033.9982178835858,22,18,4
2275,4261.028445321132,22,19,4
2276,3935.2576705665074,22,20,4
2277,3873.261784625673,22,21,4
2278,4373.935565673463,22,22,4
2279,4622.638606231356,22,23,4
2280,3642.4218883304375,23,0,4
2281,4158.665249880892,23,1,4
2282,3716.1640391116994,23,2,4
2283,3206.5993056083053,23,3,4
2284,3798.535529369621,23,4,4
2285,3989.8959125806373,23,5,4
2286,3993.0805338494074,23,6,4
2287,3612.340371740752,23,7,4
2288,4309.807917102072,23,8,4
2289,3914.3747852223996,23,9,4
2290,4022.1016868820752,23,10,4
2291,3720.2445244955497,23,11,4
2292,4004.734817133853,23,12,4
2293,3493.3453633480053,23,13,4
2294,3988.5300313513785,23,14,4
2295,4090.987593578566,23,15,4
2296,4350.937586561556,23,16,4
2297,3661.4909658964793,23,17,4
2298,4261.444014190544,23,18,4
2299,3525.9551370441695,23,19,4
2300,3361.4352748892807,23,20,4
2301,4577.143633565965,23,21,4
2302,4382.292422717148,23,22,4
2303,3606.5018818783687,23,23,4
2304,3742.531705137065,0,0,5
2305,3845.0684259741242,0,1,5
2306,4385.607566145949,0,2,5
2307,4166.386846793591,0,3,5
2308,4298.729863958087,0,4,5
2309,3979.041537556472,0,5,5
2310,4315.328879548237,0,6,5
2311,4332.658120223828,0,7,5
2312,3980.3318861436546,0,8,5
2313,4398.497874731974,0,9,5
2314,3914.1209487792457,0,10,5
2315,4328.762031126797,0,11,5
2316,4032.591795794958,0,12,5
2317,3791.9056798578245,0,13,5
2318,4067.7025566911807,0,14,5
2319,4161.527469028368,0,15,5
2320,4271.950799829967,0,16,5
2321,4121.252664081162,0,17,5
2322,4189.461878226447,0,18,5
2323,3728.227900015128,0,19,5
2324,3962.6042737855983,0,20,5
2325,4068.227908495492,0,21,5
2326,4203.211721253773,0,22,5
2327,4122.327962484943,0,23,5
2328,3942.7648316941268,1,0,5
2329,4144.0957298926405,1,1,5
2330,3364.8296991871484,1,2,5
2331,3968.2233640230365,1,3,5
2332,4210.942650006736,1,4,5
2333,3579.2638307052052,1,5,5
2334,4668.003860603307,1,6,5
2335,3861.2267918886073,1,7,5
2336,3643.934365152962,1,8,5
2337,3376.565425053037,1,9,5
2338,4476.7417958369015,1,10,5
2339,3769.0893077987366,1,11,5
2340,4119.01103850953,1,12,5
2341,4048.7659098457216,1,13,5
2342,3826.9122889993428,1,14,5
2343,4005.231453583747,1,15,5
2344,4420.198489784018,1,16,5
2345,3494.549644967406,1,17,5
2346,4009.0517399665628,1,18,5
2347,4624.645737861942,1,19,5
2348,4490.104795391642,1,20,5
2349,4143.04813587466,1,21,5
2350,3711.5204037557683,1,22,5
2351,3742.6372372991746,1,23,5
2352,3634.8095974837247,2,0,5
2353,3613.9923380583296,2,1,5
2354,3946.190458485067,2,2,5
2355,4664.720217222845,2,3,5
2356,3830.73580066033,2,4,5
2357,3947.1028767504363,2,5,5
2358,4156.125973341031,2,6,5
2359,4689.6370713603055,2,7,5
2360,4007.6386163593274,2,8,5
2361,4290.612338676041,2,9,5
2362,3859.030803692363,2,10,5
2363,4062.8369889401197,2,11,5
2364,3876.479252853497,2,12,5
2365,3622.9228824502006,2,13,5
2366,3566.347790399758,2,14,5
2367,3489.7033619541266,2,15,5
2368,3710.372502609588,2,16,5
2369,4055.782331573988,2,17,5
2370,4009.873886313504,2,18,5
2371,3990.342088004525,2,19,5
2372,4159.702936537559,2,20,5
2373,3790.655063359736,2,21,5
2374,3958.7936047890144,2,22,5
2375,3621.6433220727627,2,23,5
2376,3660.513345708006,3,0,5
2377,4213.216428124739,3,1,5
2378,4476.995896235941,3,2,5
2379,4236.024482999967,3,3,5
2380,3987.4394524870595,3,4,5
2381,4403.7312569834785,3,5,5
2382,3743.853706802858,3,6,5
2383,4181.926195084595,3,7,5
2384,4048.8863887937496,3,8,5
2385,3883.4047014755333,3,9,5
2386,3956.9015755131645,3,10,5
2387,3632.4313455866795,3,11,5
2388,3487.4753697657325,3,12,5
2389,3953.845414173474,3,13,5
2390,4060.0223761882817,3,14,5
2391,3741.091481323865,3,15,5
2392,4320.523065643483,3,16,5
2393,3840.936934100227,3,17,5
2394,3921.1488488865307,3,18,5
2395,4284.00665500791,3,19,5
2396,3626.1927747438735,3,20,5
2397,3951.041005634312,3,21,5
2398,3727.7924103608007,3,22,5
2399,4184.5829892348875,3,23,5
2400,3773.6147678478396,4,0,5
2401,3751.7809347085913,4,1,5
2402,4019.118400202442,4,2,5
2403,3579.539263424658,4,3,5
2404,4201.804114087757,4,4,5
2405,4359.520302183179,4,5,5
2406,4669.751417190012,4,6,5
2407,4125.0218790422905,4,7,5
2408,4671.626135338756,4,8,5
2409,4039.5782727699634,4,9,5
2410,4134.8089387573755,4,10,5
2411,4403.258122125764,4,11,5
2412,3614.0427755706005,4,12,5
2413,4706.070371998928,4,13,5
2414,4169.78327416446,4,14,5
2415,3936.192526270087,4,15,5
2416,3699.346691840758,4,16,5
2417,3976.486467087539,4,17,5
2418,3607.042828003424,4,18,5
2419,4443.958152396911,4,19,5
2420,4184.148713680341,4,20,5
2421,3836.7530644352883,4,21,5
2422,3520.314737525085,4,22,5
2423,3616.8139606121354,4,23,5
2424,3984.3023381951734,5,0,5
2425,4121.057200093283,5,1,5
2426,3823.8074738463038,5,2,5
2427,3873.8505955541427,5,3,5
2428,4445.9837371029225,5,4,5
2429,4507.056484648825,5,5,5
2430,4096.338562089335,5,6,5
2431,4478.158874301715,5,7,5
2432,4024.6121136545034,5,8,5
2433,3299.3054414574035,5,9,5
2434,4393.591226383032,5,10,5
2435,3991.6448268404924,5,11,5
2436,3996.298387942583,5,12,5
2437,3706.741504207765,5,13,5
2438,3614.5194861192826,5,14,5
2439,4362.103785728351,5,15,5
2440,4139.177673526305,5,16,5
2441,4093.114786690188,5,17,5
2442,3795.5659195655307,5,18,5
2443,3990.2761102203053,5,19,5
2444,4051.792026638716,5,20,5
2445,3991.026592593196,5,21,5
2446,3353.2961585118132,5,22,5
2447,3960.54726621003,5,23,5
2448,4284.990210492732,6,0,5
2449,4454.847766214237,6,1,5
2450,4199.9647290957355,6,2,5
2451,4286.204138943889,6,3,5
2452,4165.057258008225,6,4,5
2453,3753.751312977926,6,5,5
2454,3944.433763241479,6,6,5
2455,3982.9998190351494,6,7,5
2456,4055.5666670012256,6,8,5
2457,4736.346955915724,6,9,5
2458,3581.7213246560136,6,10,5
2459,3563.2448104646583,6,11,5
2460,3722.2964877724266,6,12,5
2461,3543.6030242168704,6,13,5
2462,3825.443422396639,6,14,5
2463,4628.784286686337,6,15,5
2464,3775.865013827769,6,16,5
2465,3885.84765987257,6,17,5
2466,3900.4725555407986,6,18,5
2467,3854.377595514343,6,19,5
2468,4168.923985557065,6,20,5
2469,4004.78033829984,6,21,5
